#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG049018 transcriptional regulator RcsB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5514	      56	     651	   88.63	  100.00	   88.63	  100.00	   12.55	 5345.54	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   14471	     268	    3147	   80.36	   92.85	   86.55	  107.70	    7.50	13685.56	1.0e-26
VFDB|VFG000457 minor curlin subunit precursor, curli nucleator protein CsgB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	    1171	      40	     456	   73.68	   83.33	   88.42	  120.00	    4.05	 1055.27	1.0e-26
VFDB|VFG002046 general secretion pathway protein C [Shigella dysenteriae Sd197]	    4911	      72	     831	   95.43	  100.00	   95.43	  100.00	    7.04	 4696.85	1.0e-26
VFDB|VFG002047 general secretion pathway protein D [Shigella dysenteriae Sd197]	    9544	     158	    1836	   97.44	  100.05	   97.39	   99.95	    5.60	 9078.12	1.0e-26
VFDB|VFG002048 general secretion pathway protein E [Shigella dysenteriae Sd197]	    9407	     129	    1494	   96.12	   99.13	   96.96	  100.88	    6.94	 9026.33	1.0e-26
VFDB|VFG002049 general secretion pathway protein F [Shigella dysenteriae Sd197]	    6315	     104	    1200	   96.00	  100.00	   96.00	  100.00	    5.88	 6007.69	1.0e-26
VFDB|VFG002050 general secretion pathway protein G [Shigella dysenteriae Sd197]	    2874	      40	     456	   94.96	  100.00	   94.96	  100.00	    7.47	 2755.69	1.0e-26
VFDB|VFG002051 general secretion pathway protein H [Shigella dysenteriae Sd197]	    1754	      46	     531	   85.50	   89.64	   95.38	  111.55	    3.92	 1618.09	1.0e-26
VFDB|VFG002052 general secretion pathway protein I [Shigella dysenteriae Sd197]	    2769	      32	     372	   95.16	  100.00	   95.16	  100.00	    8.89	 2672.18	1.0e-26
VFDB|VFG002053 general secretion pathway protein J [Shigella dysenteriae Sd197]	    3355	      50	     570	   96.32	  100.00	   96.32	  100.00	    6.73	 3207.49	1.0e-26
VFDB|VFG002054 general secretion pathway protein K [Shigella dysenteriae Sd197]	    4140	      85	     978	   96.01	  100.00	   96.01	  100.00	    4.86	 3889.37	1.0e-26
VFDB|VFG002055 general secretion pathway protein L [Shigella dysenteriae Sd197]	    6098	      75	     861	   97.56	  100.00	   97.56	  100.00	    7.62	 5876.14	1.0e-26
VFDB|VFG002056 general secretion pathway protein M [Shigella dysenteriae Sd197]	    2883	      37	     423	   94.56	  100.00	   94.56	  100.00	    8.12	 2773.10	1.0e-26
