#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG048628 type VI secretion system contractile sheath small subunit VipA [Klebsiella pneumoniae subsp. pneumoniae HS11286]	     995	      32	     492	   96.75	   97.36	   99.37	  102.71	    2.06	  902.41	1.0e-26
VFDB|VFG048639 type VI secretion system contractile sheath large subunit VipB [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    3372	     100	    1545	   78.25	   79.16	   98.86	  126.33	    2.27	 3082.80	1.0e-26
VFDB|VFG048650 type VI secretion system baseplate subunit TssK [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    2805	      87	    1344	   84.45	   85.79	   98.44	  116.57	    2.17	 2553.36	1.0e-26
VFDB|VFG048661 type VI secretion system protein, DotU/TssL family [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    1435	      45	     690	   73.04	   73.77	   99.02	  135.56	    2.23	 1305.19	1.0e-26
VFDB|VFG048758 type VI secretion system protein TssA [Klebsiella pneumoniae subsp. pneumoniae HS11286]	     430	      26	     408	   75.74	   76.96	   98.41	  129.94	    1.11	  355.97	1.0e-26
VFDB|VFG048767 type VI secretion system baseplate subunit TssF [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    3215	     113	    1755	   76.01	   76.24	   99.70	  131.17	    1.85	 2888.72	1.0e-26
VFDB|VFG048784 type VI secretion system lipoprotein TssJ [Klebsiella pneumoniae subsp. pneumoniae HS11286]	     854	      35	     543	   90.98	   91.16	   99.80	  109.70	    1.58	  752.98	1.0e-26
VFDB|VFG048797 UDP-glucose 6-dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    3498	      75	    1167	   92.97	   96.06	   96.79	  104.10	    3.36	 3277.35	1.0e-26
VFDB|VFG048808 phosphomannomutase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    4866	      88	    1371	   96.94	   99.49	   97.43	  100.51	    3.85	 4606.96	1.0e-26
VFDB|VFG048819 mannose-1-phosphate guanylyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5123	      91	    1416	   98.09	  100.00	   98.09	  100.00	    3.90	 4855.59	1.0e-26
VFDB|VFG048830 6-phosphogluconate dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    3011	      91	    1407	   91.26	   93.75	   97.35	  106.67	    2.40	 2747.49	1.0e-26
VFDB|VFG048985 phosphatase PAP2 family protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    1132	      41	     630	   71.90	   76.19	   94.38	  131.25	    2.07	 1014.12	1.0e-26
VFDB|VFG048990 UTP-glucose-1-phosphate uridylyltransferase subunit GalF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2178	      58	     897	   92.31	   93.65	   98.57	  106.79	    2.59	 2008.71	1.0e-26
VFDB|VFG049007 transcriptional activator for ctr capsule biosynthesis [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	     730	      40	     624	   84.94	   89.58	   94.81	  111.63	    1.41	  615.99	1.0e-26
VFDB|VFG049018 transcriptional regulator RcsB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    1592	      42	     651	   99.54	   99.54	  100.00	  100.46	    2.56	 1468.85	1.0e-26
VFDB|VFG049133 acriflavine resistance protein A [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    4750	      77	    1194	   96.23	   97.32	   98.88	  102.75	    4.15	 4523.73	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   12380	     197	    3147	   96.95	   97.81	   99.12	  102.24	    4.26	11800.74	1.0e-26
VFDB|VFG001359 manganese ABC transporter, manganese-binding adhesion liprotein [Streptococcus pneumoniae TIGR4]	    6144	      59	     930	   72.47	   82.04	   88.34	  121.89	   10.92	 5967.21	1.0e-26
