#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG048661 type VI secretion system protein, DotU/TssL family [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   81573	    6205	     690	   99.28	  100.00	   99.28	  100.00	  121.31	64711.03	1.0e-26
VFDB|VFG048683 type VI secretion system protein, Hcp family [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   60305	    4427	     492	   99.39	  100.00	   99.39	  100.00	  125.23	48234.39	1.0e-26
VFDB|VFG048693 type VI secretion system ATPase TssH [Klebsiella pneumoniae subsp. pneumoniae HS11286]	  334715	   23721	    2655	   98.91	  100.00	   98.91	  100.00	  130.65	269829.57	1.0e-26
VFDB|VFG048704 type VI secretion system tip protein VgrG [Klebsiella pneumoniae subsp. pneumoniae HS11286]	  273181	   21210	    2370	   97.76	  100.00	   97.76	  100.00	  123.12	215662.78	1.0e-26
VFDB|VFG048723 type VI secretion system immunity protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   16037	    4784	     531	   91.90	  100.75	   91.21	   99.25	   39.88	 6081.66	1.0e-26
VFDB|VFG048736 (tle1) type VI secretion system effector  [Klebsiella pneumoniae subsp. pneumoniae HS11286]	  243326	   21658	    2418	   90.78	   96.48	   94.08	  103.64	  111.10	185432.30	1.0e-26
VFDB|VFG048740 PaaR repeat-containing protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   30150	    2323	     258	   99.22	  100.00	   99.22	  100.00	  119.80	23844.68	1.0e-26
VFDB|VFG048751 type VI secretion protein TssM [Klebsiella pneumoniae subsp. pneumoniae HS11286]	  369682	   30586	    3426	   96.18	  100.00	   96.18	  100.00	  120.12	287271.98	1.0e-26
VFDB|VFG048758 type VI secretion system protein TssA [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   48801	    3672	     408	   96.57	  100.00	   96.57	  100.00	  133.53	38811.65	1.0e-26
VFDB|VFG048767 type VI secretion system baseplate subunit TssF [Klebsiella pneumoniae subsp. pneumoniae HS11286]	  204790	   15733	    1755	   97.49	  100.00	   97.49	  100.00	  126.41	162078.49	1.0e-26
VFDB|VFG048776 type VI secretion system baseplate subunit TssG [Klebsiella pneumoniae subsp. pneumoniae HS11286]	  115534	    9758	    1086	   96.59	  100.00	   96.59	  100.00	  118.51	89297.90	1.0e-26
VFDB|VFG048784 type VI secretion system lipoprotein TssJ [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   47546	    4887	     543	   96.50	  100.00	   96.50	  100.00	   95.43	34704.71	1.0e-26
VFDB|VFG048797 UDP-glucose 6-dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  141136	   10479	    1167	   95.97	  100.00	   95.97	  100.00	  141.56	112594.97	1.0e-26
VFDB|VFG048808 phosphomannomutase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  406061	   12221	    1371	   97.96	  100.00	   97.96	  100.00	  331.64	370825.90	1.0e-26
VFDB|VFG048819 mannose-1-phosphate guanylyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  340126	   12645	    1416	   97.53	  100.00	   97.53	  100.00	  259.70	304002.00	1.0e-26
VFDB|VFG048830 6-phosphogluconate dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  300448	   12579	    1407	   93.46	  100.00	   93.46	  100.00	  291.46	264732.14	1.0e-26
VFDB|VFG048985 phosphatase PAP2 family protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   67275	    5668	     630	   94.29	  100.00	   94.29	  100.00	  127.27	52032.34	1.0e-26
VFDB|VFG048990 UTP-glucose-1-phosphate uridylyltransferase subunit GalF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  118031	    8059	     897	   94.43	  100.00	   94.43	  100.00	  168.27	95913.02	1.0e-26
VFDB|VFG049007 transcriptional activator for ctr capsule biosynthesis [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   66292	    5614	     624	   91.83	  100.00	   91.83	  100.00	  139.72	51202.47	1.0e-26
VFDB|VFG049018 transcriptional regulator RcsB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  253845	    5826	     651	   89.55	  100.00	   89.55	  100.00	  557.15	236887.71	1.0e-26
VFDB|VFG049120 allantoinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  156597	   12225	    1362	   71.81	   84.36	   85.12	  118.54	  197.50	123460.98	1.0e-26
VFDB|VFG049133 acriflavine resistance protein A [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  240809	   10692	    1194	   95.56	  100.00	   95.56	  100.00	  246.41	210550.62	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	 1031796	   27572	    3147	   92.25	  100.03	   92.22	   99.97	  479.19	951949.75	1.0e-26
VFDB|VFG000457 minor curlin subunit precursor, curli nucleator protein CsgB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   55574	    4103	     456	   74.56	   85.96	   86.73	  116.33	  189.96	44391.35	1.0e-26
VFDB|VFG000462 curli production assembly/transport protein CsgG [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   51454	    7507	     834	   79.38	   94.24	   84.22	  106.11	  109.79	32755.71	1.0e-26
