#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|AAF86219.1 ErmB [Enterococcus faecium]	  583243	    4352	     747	   99.46	   99.87	   99.60	  100.13	  799.48	570315.50	1.0e-26
CARD|AAB53445.1 SAT-4 [Campylobacter coli]	   18971	    3281	     543	   99.82	  100.00	   99.82	  100.00	   35.06	11062.65	1.0e-26
CARD|ACA23185.1 tetW [Bifidobacterium longum]	 2039888	   10114	    1920	   99.95	  100.00	   99.95	  100.00	 1068.93	2009743.24	1.0e-26
CARD|AAC77293.1 mdtM [Escherichia coli str. K-12 substr. MG1655]	    2133	    7460	    1233	   90.19	   94.73	   95.21	  105.57	    2.00	 2958.67	1.0e-26
CARD|NP_416715.1 yojI [Escherichia coli str. K-12 substr. MG1655]	    1718	    9949	    1644	   71.53	   73.30	   97.59	  136.43	    1.13	 5807.35	1.0e-26
CARD|BAE77595.1 Escherichia coli gyrB conferring resistance to aminocoumarin [Escherichia coli str. K-12 substr. W3110]	    5103	   14616	    2415	   87.78	   89.57	   98.01	  111.65	    2.25	 4589.89	1.0e-26
CARD|AGQ48857.1 eatAv [Enterococcus faecium]	    9735	    9091	    1503	   99.93	  100.00	   99.93	  100.00	    6.51	   22.03	2.7e-06
CARD|NP_312937.1 Escherichia coli rpoB mutants conferring resistance to rifampicin [Escherichia coli O157:H7 str. Sakai]	   10494	   24392	    4029	   82.25	   83.22	   98.84	  120.16	    2.73	 5536.89	1.0e-26
CARD|AAL59753.1 sul2 [Vibrio cholerae]	    4067	    4936	     816	  100.00	  100.00	  100.00	  100.00	    5.00	   83.90	1.0e-19
CARD|BAE77781.1 mdtE [Escherichia coli str. K-12 substr. W3110]	    3266	    7006	    1158	   96.80	   98.10	   98.68	  101.94	    2.93	 1361.84	1.0e-26
CARD|ABV18113.1 mdtG [Escherichia coli O139:H28 str. E24377A]	    2378	    7424	    1227	   92.26	   93.89	   98.26	  106.51	    2.06	 2597.87	1.0e-26
CARD|NP_312864.1 cpxA [Escherichia coli O157:H7 str. Sakai]	    3438	    8313	    1374	   91.92	   93.60	   98.21	  106.84	    2.63	 2022.87	1.0e-26
CARD|AAC75733.1 emrB [Escherichia coli str. K-12 substr. MG1655]	    1931	    9313	    1539	   79.34	   80.70	   98.31	  123.91	    1.33	 4846.94	1.0e-26
CARD|AIL15701 Escherichia coli murA with mutation conferring resistance to fosfomycin [Escherichia coli ATCC 25922]	    1787	    7624	    1260	   87.86	   88.25	   99.55	  113.31	    1.44	 3620.59	1.0e-26
CARD|AAA65957.1 vanXA [Enterococcus faecium]	    7463	    3682	     609	   99.84	  100.00	   99.84	  100.00	   12.36	 1282.05	1.0e-26
CARD|ABK33456.1 APH(3'')-Ib [Pseudomonas aeruginosa]	    2517	    4863	     804	   99.00	   99.25	   99.75	  100.75	    3.16	  746.29	1.0e-26
CARD|NP_415449.1 Pseudomonas aeruginosa ompF with mutation [Escherichia coli str. K-12 substr. MG1655]	    1435	    6589	    1089	   84.85	   87.05	   97.47	  114.87	    1.40	 3310.82	1.0e-26
CARD|AFK58561.1 Enterococcus faecium liaS mutant conferring daptomycin resistance [Enterococcus faecium DO]	    6492	    6460	    1068	   97.85	   97.85	  100.00	  102.20	    6.09	    0.08	7.8e-01
CARD|NP_309766.1 H-NS [Escherichia coli O157:H7 str. Sakai]	     587	    2504	     414	   85.02	   85.75	   99.15	  116.62	    1.46	 1189.34	1.0e-26
