#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002417 E. coli common pilus chaperone EcpE [Escherichia coli O157:H7 str. EDL933]	  454986	   14126	     756	   97.88	  100.00	   97.88	  100.00	  644.51	414308.04	1.0e-26
VFDB|VFG012327 S fimbrial switch regulatory protein SfaC [Escherichia coli UTI89]	   83705	    5351	     285	   81.40	   86.67	   93.93	  115.38	  330.75	68937.32	1.0e-26
VFDB|VFG042390 regulatory protein SfaX [Escherichia coli UTI89]	   22122	   10373	     552	   73.19	   75.91	   96.42	  131.74	   43.47	 4247.31	1.0e-26
VFDB|VFG044159 enterobactin/ferric enterobactin esterase [Escherichia coli CFT073]	 1029786	   22308	    1203	   99.00	  100.00	   99.00	  100.00	  883.53	964752.03	1.0e-26
VFDB|VFG044165 enterobactin exporter, iron-regulated [Escherichia coli CFT073]	 1034113	   23197	    1251	   97.44	  100.00	   97.44	  100.00	  895.60	966555.62	1.0e-26
VFDB|VFG044172 ATP-binding hydrophilic protein ChuV [Escherichia coli CFT073]	  757052	   14907	     801	   99.75	  100.00	   99.75	  100.00	  954.18	713482.30	1.0e-26
VFDB|VFG045349 adhesin FdeC [Escherichia coli O45:K1:H7 str. S88]	 3292914	   76484	    4251	   96.89	   99.15	   97.72	  100.85	  805.97	3070406.25	1.0e-26
VFDB|VFG044326 yersiniabactin ABC transporter ATP-binding/permease protein YbtP [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	 1078940	   33418	    1803	   99.61	  100.00	   99.61	  100.00	  605.80	982701.59	1.0e-26
VFDB|VFG044331 type II thioesterase YbtT [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   56778	   15103	     804	   82.71	   83.21	   99.40	  120.18	   72.52	24161.24	1.0e-26
VFDB|VFG044332 yersiniabactin biosynthesis salycil-AMP ligase YbtE [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  141618	   29616	    1578	   89.67	   90.68	   98.88	  110.27	   90.07	73259.06	1.0e-26
VFDB|VFG048621 ferric aerobactin receptor IutA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	 1915899	   40356	    2202	   99.50	  100.00	   99.50	  100.00	  885.65	1798159.48	1.0e-26
VFDB|VFG049018 transcriptional regulator RcsB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   83618	   12224	     651	   75.88	   88.33	   85.91	  113.22	  206.06	53181.08	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  383153	   58896	    3147	   80.04	   93.90	   85.25	  106.50	  195.08	237852.51	1.0e-26
VFDB|VFG000457 minor curlin subunit precursor, curli nucleator protein CsgB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   44764	    8566	     456	   73.68	   85.53	   86.15	  116.92	  153.62	24567.97	1.0e-26
VFDB|VFG000615 aerobactin synthesis protein IucA [Shigella flexneri 2a str. 301]	 1350208	   32907	    1782	   99.83	  100.00	   99.83	  100.00	  761.80	1254616.45	1.0e-26
VFDB|VFG000616 aerobactin synthesis protein IucB [Shigella flexneri 2a str. 301]	  855928	   17620	     948	   99.79	  100.00	   99.79	  100.00	  911.74	804489.58	1.0e-26
VFDB|VFG000617 aerobactin synthesis protein IucC [Shigella flexneri 2a str. 301]	  445366	   32581	    1743	   98.22	  100.00	   98.22	  100.00	  262.44	356505.28	1.0e-26
VFDB|VFG000618 aerobactin synthesis protein IucC, lysine 6-monooxygenase [Shigella flexneri 2a str. 301]	  479373	   24997	    1338	   84.23	   86.70	   97.16	  115.34	  387.80	409337.05	1.0e-26
VFDB|VFG001827 enterotoxin [Shigella flexneri 2a str. 301]	 1530806	   20997	    1140	   99.65	  100.00	   99.65	  100.00	 1360.51	1468950.65	1.0e-26
VFDB|VFG013063 heme/hemoglobin transport protein ShuS [Shigella dysenteriae Sd197]	  257574	   19279	    1029	   85.03	   86.88	   97.87	  115.10	  262.91	205104.94	1.0e-26
VFDB|VFG013064 outer membrane heme/hemoglobin receptor ShuA [Shigella dysenteriae Sd197]	   75925	   37253	    1983	   73.52	   75.64	   97.20	  132.20	   40.41	13213.55	1.0e-26
VFDB|VFG013065 periplasmic binding protein ShuT [Shigella dysenteriae Sd197]	    8781	   18666	     993	   78.75	   81.47	   96.66	  122.74	    9.58	 3560.63	1.0e-26
VFDB|VFG013069 permease of iron compound ABC transport system [Shigella dysenteriae Sd197]	  182143	   17948	     957	   95.72	   96.97	   98.71	  103.12	  197.42	134737.38	1.0e-26
VFDB|VFG013070 ATP-binding component of hemin transport system [Shigella dysenteriae Sd197]	   18760	   14490	     771	   90.66	   92.09	   98.45	  108.59	   25.28	  548.10	1.0e-26
VFDB|VFG000358 pesticin/yersiniabactin receptor protein [Yersinia pestis CO92]	 1278202	   37378	    2022	   99.80	  100.00	   99.80	  100.00	  637.52	1170314.58	1.0e-26
VFDB|VFG000359 yersiniabactin siderophore biosynthetic protein [Yersinia pestis CO92]	  995305	   29279	    1578	   99.81	   99.94	   99.87	  100.06	  635.45	910814.38	1.0e-26
VFDB|VFG000360 type II thioesterase YbtT [Yersinia pestis CO92]	  515184	   15011	     804	   99.63	  100.00	   99.63	  100.00	  648.10	471849.55	1.0e-26
VFDB|VFG000361 yersiniabactin biosynthetic protein YbtU [Yersinia pestis CO92]	  747594	   20494	    1101	   99.73	  100.00	   99.73	  100.00	  687.48	688298.27	1.0e-26
VFDB|VFG000362 yersiniabactin biosynthetic protein Irp1 [Yersinia pestis CO92]	 6804955	  162651	    9492	   99.77	   99.99	   99.78	  100.01	  724.18	6332188.30	1.0e-26
VFDB|VFG000363 yersiniabactin biosynthetic protein Irp2 [Yersinia pestis CO92]	 4345198	  108337	    6108	   99.48	  100.00	   99.48	  100.00	  724.35	4030727.88	1.0e-26
VFDB|VFG000364 transcriptional regulator YbtA [Yersinia pestis CO92]	  605831	   17903	     960	   99.27	  100.00	   99.27	  100.00	  645.46	554177.09	1.0e-26
VFDB|VFG000365 yersiniabactin ABC transporter ATP-binding/permease protein YbtP [Yersinia pestis CO92]	  265705	   33784	    1803	   71.66	   71.99	   99.54	  138.91	  148.02	179595.38	1.0e-26
VFDB|VFG000366 yersiniabactin ABC transporter ATP-binding/permease protein YbtQ [Yersinia pestis CO92]	 1217040	   33355	    1803	   99.56	  100.00	   99.56	  100.00	  685.29	1120531.77	1.0e-26
VFDB|VFG000367 putative signal transducer [Yersinia pestis CO92]	  853443	   23812	    1281	   99.69	  100.00	   99.69	  100.00	  675.45	784592.10	1.0e-26
VFDB|VFG000368 salicylate synthase Irp9 [Yersinia pestis CO92]	  953794	   24225	    1305	   99.85	  100.00	   99.85	  100.00	  736.67	883517.40	1.0e-26
