#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG002046 general secretion pathway protein C [Shigella dysenteriae Sd197]	    1477	      61	     831	   76.17	   81.47	   93.50	  122.75	    2.21	 1303.31	1.0e-26
VFDB|VFG002050 general secretion pathway protein G [Shigella dysenteriae Sd197]	     891	      33	     456	   94.08	   97.81	   96.19	  102.24	    2.16	  795.05	1.0e-26
VFDB|VFG002051 general secretion pathway protein H [Shigella dysenteriae Sd197]	    1148	      39	     531	   74.20	   77.78	   95.40	  128.57	    2.48	 1035.83	1.0e-26
VFDB|VFG002053 general secretion pathway protein J [Shigella dysenteriae Sd197]	     977	      42	     570	   77.02	   81.40	   94.61	  122.84	    2.03	  857.91	1.0e-26
VFDB|VFG002054 general secretion pathway protein K [Shigella dysenteriae Sd197]	    2186	      71	     978	   86.71	   90.39	   95.93	  110.63	    2.49	 1979.78	1.0e-26
VFDB|VFG002055 general secretion pathway protein L [Shigella dysenteriae Sd197]	    2125	      63	     861	   89.08	   94.66	   94.11	  105.64	    2.87	 1942.69	1.0e-26
VFDB|VFG002056 general secretion pathway protein M [Shigella dysenteriae Sd197]	    1072	      31	     423	   72.81	   77.07	   94.48	  129.75	    2.95	  982.04	1.0e-26
VFDB|VFG000360 type II thioesterase YbtT [Yersinia pestis CO92]	    2061	      59	     804	   83.83	   84.20	   99.56	  118.76	    2.59	 1890.47	1.0e-26
VFDB|VFG000364 transcriptional regulator YbtA [Yersinia pestis CO92]	    1867	      70	     960	   89.90	   90.31	   99.54	  110.73	    1.97	 1665.66	1.0e-26
VFDB|VFG000368 salicylate synthase Irp9 [Yersinia pestis CO92]	    2874	      95	    1305	   83.37	   83.60	   99.73	  119.62	    2.22	 2599.60	1.0e-26
