#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG045474 CylM; cytolysin subunit modifier [Enterococcus faecalis str. MMH594]	   82660	    3413	    2982	   99.70	  100.00	   99.70	  100.00	   28.08	72961.21	1.0e-26
VFDB|VFG045632 Collagen binding MSCRAMM, EcbA [Enterococcus faecium DO]	  275681	    3539	    3228	   83.58	   93.03	   89.84	  107.49	  119.87	265242.40	1.0e-26
VFDB|VFG000871 Type 1 fimbriae Regulatory protein fimB [Escherichia coli CFT073]	    8126	     701	     603	   97.84	  100.00	   97.84	  100.00	   14.55	 6245.53	1.0e-26
VFDB|VFG000872 Type 1 fimbriae Regulatory protein fimE [Escherichia coli CFT073]	    8640	     694	     597	   98.99	  100.00	   98.99	  100.00	   14.93	 6764.37	1.0e-26
VFDB|VFG000873 Type-1 fimbrial protein, A chain precursor [Escherichia coli CFT073]	    5424	     704	     606	   90.92	  100.00	   90.92	  100.00	   11.83	 3633.46	1.0e-26
VFDB|VFG000874 Fimbrin-like protein fimI precursor [Escherichia coli CFT073]	    3578	     628	     540	   99.07	  100.00	   99.07	  100.00	    6.80	 2068.27	1.0e-26
VFDB|VFG000875 Chaperone protein fimC precursor [Escherichia coli CFT073]	   10325	     843	     726	   98.35	  100.00	   98.35	  100.00	   15.00	 8048.85	1.0e-26
VFDB|VFG000876 Outer membrane usher protein fimD precursor [Escherichia coli CFT073]	   25785	    3055	    2637	   98.37	  100.00	   98.37	  100.00	   10.42	17912.78	1.0e-26
VFDB|VFG000877 FimF protein precursor [Escherichia coli CFT073]	    4179	     621	     534	   97.75	  100.00	   97.75	  100.00	    8.46	 2636.64	1.0e-26
VFDB|VFG000878 FimG protein precursor [Escherichia coli CFT073]	    5301	     586	     504	   97.62	  100.00	   97.62	  100.00	   11.34	 3775.64	1.0e-26
VFDB|VFG000879 FimH protein precursor [Escherichia coli CFT073]	    9088	    1060	     912	   97.59	  100.00	   97.59	  100.00	   10.72	 6350.49	1.0e-26
VFDB|VFG000923 ferrienterobactin outer membrane transporter [Escherichia coli CFT073]	   25494	    2596	    2241	   96.61	  100.00	   96.61	  100.00	   14.26	18663.87	1.0e-26
VFDB|VFG000924 ferrienterobactin ABC transporter periplasmic binding protein [Escherichia coli CFT073]	   11332	    1111	     957	   96.55	  100.00	   96.55	  100.00	   14.18	 8393.55	1.0e-26
VFDB|VFG000925 ferrienterobactin ABC transporter ATPase [Escherichia coli CFT073]	    8373	     948	     816	   94.98	  100.00	   94.98	  100.00	   12.99	 5913.10	1.0e-26
VFDB|VFG000926 ferrienterobactin ABC transporter permease [Escherichia coli CFT073]	   13197	    1181	    1017	   91.15	   95.08	   95.86	  105.17	   15.11	10041.49	1.0e-26
VFDB|VFG000928 iron-enterobactin ABC transporter permease [Escherichia coli CFT073]	    9150	    1154	     993	   91.54	  100.00	   91.54	  100.00	   11.96	 6204.22	1.0e-26
VFDB|VFG000929 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	   24284	     893	     771	   94.16	  100.00	   94.16	  100.00	   47.16	21730.85	1.0e-26
VFDB|VFG000930 enterobactin synthase multienzyme complex component, ATP-dependent [Escherichia coli CFT073]	   42699	    4483	    3882	   93.74	   99.20	   94.49	  100.80	   13.57	30952.81	1.0e-26
VFDB|VFG000931 isochorismate synthase 1 [Escherichia coli CFT073]	   12701	    1380	    1188	   97.64	  100.00	   97.64	  100.00	   11.80	 9101.88	1.0e-26
VFDB|VFG000932 2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Escherichia coli CFT073]	   22948	    1867	    1611	   94.10	  100.06	   94.04	   99.94	   18.64	17907.67	1.0e-26
VFDB|VFG000933 isochorismatase [Escherichia coli CFT073]	   13192	     996	     858	   95.69	  100.00	   95.69	  100.00	   19.00	10482.42	1.0e-26
VFDB|VFG001443 outer membrane protein A [Escherichia coli O18:K1:H7 str. RS218]	   40970	    1201	    1041	   93.56	  100.00	   93.56	  100.00	   54.35	37501.38	1.0e-26
VFDB|VFG002412 E. coli common pilus chaperone EcpB [Escherichia coli O157:H7 str. EDL933]	    3464	     778	     669	   86.25	   99.10	   87.03	  100.90	    8.21	 1699.77	1.0e-26
VFDB|VFG002413 regulator protein EcpR [Escherichia coli O157:H7 str. EDL933]	    2912	     687	     591	   83.76	   95.60	   87.61	  104.60	    7.50	 1374.13	1.0e-26
VFDB|VFG002414 E. coli common pilus structural subunit EcpA [Escherichia coli O157:H7 str. EDL933]	    3772	     684	     588	   89.63	  100.00	   89.63	  100.00	    9.52	 2139.49	1.0e-26
VFDB|VFG002415 E. coli common pilus usher EcpC [Escherichia coli O157:H7 str. EDL933]	    8727	    2937	    2526	   78.11	   89.03	   87.73	  112.32	    5.56	 2873.12	1.0e-26
VFDB|VFG002416 polymerized tip adhesin of ECP fibers [Escherichia coli O157:H7 str. EDL933]	    8527	    1911	    1644	   80.41	   90.39	   88.96	  110.63	    7.50	 4192.32	1.0e-26
VFDB|VFG002417 E. coli common pilus chaperone EcpE [Escherichia coli O157:H7 str. EDL933]	    1737	     880	     756	   78.57	   91.01	   86.34	  109.88	    3.87	  280.50	1.0e-26
VFDB|VFG034754 Type III secretion system effector espL1 [Escherichia coli O157:H7 str. EDL933]	   17398	    2204	    1899	   97.47	  100.11	   97.37	   99.89	   10.03	11776.94	1.0e-26
VFDB|VFG034772 Type III secretion system effector EspL4 [Escherichia coli O157:H7 str. EDL933]	   18413	    2538	    2187	   70.69	   73.98	   95.55	  135.17	    9.48	12028.71	1.0e-26
VFDB|VFG034815 Type III secretion system effector espR1 [Escherichia coli O157:H7 str. EDL933]	    6287	    1465	    1260	   80.48	   87.06	   92.43	  114.86	    6.17	 2998.25	1.0e-26
VFDB|VFG034849 Type III secretion system effector EspX1 [Escherichia coli O157:H7 str. EDL933]	   16558	    1650	    1422	   95.29	  100.00	   95.29	  100.00	   13.63	12204.71	1.0e-26
VFDB|VFG034866 Type III secretion system effector EspX4 [Escherichia coli O157:H7 str. EDL933]	   15263	    1835	    1581	   93.11	  100.00	   93.11	  100.00	   12.04	10544.12	1.0e-26
VFDB|VFG044159 enterobactin/ferric enterobactin esterase [Escherichia coli CFT073]	   12025	    1397	    1203	   96.59	  100.00	   96.59	  100.00	   11.16	 8414.12	1.0e-26
VFDB|VFG044165 enterobactin exporter, iron-regulated [Escherichia coli CFT073]	   11911	    1453	    1251	   94.08	  100.00	   94.08	  100.00	   12.16	 8182.82	1.0e-26
VFDB|VFG043623 type 3 fimbrial minor pilin subunit MrkF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7610	     739	     636	   96.70	  100.00	   96.70	  100.00	   13.97	 5653.44	1.0e-26
VFDB|VFG043624 fimbrial adhesin protein precursor MrkD [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   11019	    1157	     996	   98.80	  100.00	   98.80	  100.00	   11.79	 7986.92	1.0e-26
VFDB|VFG043625 fimbrial biogenesis outer membrane usher protein mrkC precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   43552	    2870	    2487	   95.26	  100.00	   95.26	  100.00	   22.25	35649.78	1.0e-26
VFDB|VFG043626 fimbrial chaperone protein mrkB precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   20489	     814	     702	   94.87	  100.00	   94.87	  100.00	   35.10	18171.37	1.0e-26
VFDB|VFG043627 type 3 fimbrial major pilin subunit MrkA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   16456	     706	     609	   92.78	  100.16	   92.62	   99.84	   35.01	14452.10	1.0e-26
VFDB|VFG044322 siderophore esterase IroE [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5948	    1088	     936	   99.04	  100.00	   99.04	  100.00	    6.58	 3355.44	1.0e-26
VFDB|VFG044324 yersiniabactin-associated zinc MFS transporter YbtX [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   10536	    1631	    1404	   78.35	   89.74	   87.30	  111.43	   11.45	 6515.93	1.0e-26
VFDB|VFG044326 yersiniabactin ABC transporter ATP-binding/permease protein YbtP [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   25895	    2088	    1803	   89.68	   99.33	   90.28	  100.67	   19.70	20252.17	1.0e-26
VFDB|VFG048229 tyrosine recombinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5808	     704	     606	   99.34	  100.00	   99.34	  100.00	   10.02	 3998.46	1.0e-26
VFDB|VFG048237 tyrosine recombinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5945	     708	     609	   99.34	  100.00	   99.34	  100.00	   10.54	 4121.56	1.0e-26
VFDB|VFG048247 type 1 major fimbrial subunit precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5486	     638	     549	   98.91	  100.00	   98.91	  100.00	   11.28	 3836.46	1.0e-26
VFDB|VFG048257 type 1 pilus biosynthesis fimbrial protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    4751	     739	     636	   97.64	   98.11	   99.52	  101.92	    8.04	 2929.96	1.0e-26
VFDB|VFG048267 periplasmic chaperone [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   15753	     842	     726	   96.01	  100.00	   96.01	  100.00	   28.62	13396.04	1.0e-26
VFDB|VFG048277 outer membrane usher protein  [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   49224	    3050	    2646	   93.76	  100.00	   93.76	  100.00	   25.31	40784.09	1.0e-26
VFDB|VFG048287 type 1 fimbrial minor component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5360	     617	     531	   96.61	  100.00	   96.61	  100.00	   11.70	 3762.19	1.0e-26
VFDB|VFG048297 type 1 fimbrial minor component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7111	     582	     501	   97.41	  100.00	   97.41	  100.00	   16.93	 5539.70	1.0e-26
VFDB|VFG048307 type 1 fimbrial adhesin precursor [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7622	    1057	     909	   98.68	  100.00	   98.68	  100.00	    8.87	 4965.87	1.0e-26
VFDB|VFG048317 transcriptional regulator [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   13684	    1442	    1242	   99.36	  100.00	   99.36	  100.00	   11.27	 9906.77	1.0e-26
VFDB|VFG048327 transcriptional activator [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    9436	     826	     711	   99.44	  100.00	   99.44	  100.00	   13.73	 7222.95	1.0e-26
VFDB|VFG048338 LuxR family regulatory protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5128	     680	     585	   99.32	  100.00	   99.32	  100.00	    9.06	 3405.24	1.0e-26
VFDB|VFG048348 phosphodiesterase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6460	     833	     717	   99.72	  100.00	   99.72	  100.00	    9.27	 4339.60	1.0e-26
VFDB|VFG048409 2,3-dihydroxybenzoate-2,3-dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   15207	     912	     786	   93.64	  100.00	   93.64	  100.00	   26.23	12676.18	1.0e-26
VFDB|VFG048419 2,3-dihydro-2,3-dihydroxybenzoate synthetase, isochroismatase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   21783	     987	     852	   90.49	  100.00	   90.49	  100.00	   34.03	18991.24	1.0e-26
VFDB|VFG048429 enterobactin synthase subunit E [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   32333	    1860	    1608	   94.47	  100.00	   94.47	  100.00	   25.08	27157.09	1.0e-26
VFDB|VFG048439 isochorismate synthase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   25054	    1376	    1188	   94.11	  100.00	   94.11	  100.00	   27.06	21211.58	1.0e-26
VFDB|VFG048449 iron-enterobactin transporter periplasmic binding protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   10539	    1115	     960	   98.65	  100.00	   98.65	  100.00	   13.29	 7619.25	1.0e-26
VFDB|VFG048459 enterobactin exporter EntS [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   26676	    1438	    1242	   91.30	  100.16	   91.16	   99.84	   28.99	22655.03	1.0e-26
VFDB|VFG048468 iron-enterobactin transporter membrane protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   16323	    1169	    1008	   93.35	  100.00	   93.35	  100.00	   20.54	13126.06	1.0e-26
VFDB|VFG048478 iron-enterobactin transporter permease [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   13994	    1153	     993	   97.08	  100.00	   97.08	  100.00	   17.49	10885.72	1.0e-26
VFDB|VFG048488 iron-enterobactin transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   17337	     922	     795	   89.94	  100.00	   89.94	  100.00	   29.71	14755.92	1.0e-26
VFDB|VFG048498 enterobactin synthase subunit F [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   78645	    4448	    3882	   94.08	  100.03	   94.05	   99.97	   26.22	66252.06	1.0e-26
VFDB|VFG048508 enterobactin/ferric enterobactin esterase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   15980	    1403	    1209	   96.86	   99.50	   97.34	  100.50	   15.76	12222.87	1.0e-26
VFDB|VFG048518 outer membrane receptor FepA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   40246	    2574	    2229	   94.62	  100.31	   94.32	   99.69	   24.66	33141.28	1.0e-26
VFDB|VFG048528 enterochelin synthetase component D [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7079	     732	     630	   99.37	  100.00	   99.37	  100.00	   11.62	 5155.97	1.0e-26
VFDB|VFG048628 type VI secretion system contractile sheath small subunit VipA [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    4117	     572	     492	   99.39	  100.00	   99.39	  100.00	    8.84	 2679.09	1.0e-26
VFDB|VFG048639 type VI secretion system contractile sheath large subunit VipB [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   13099	    1794	    1545	   97.41	  100.00	   97.41	  100.00	    9.89	 8579.82	1.0e-26
VFDB|VFG048650 type VI secretion system baseplate subunit TssK [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   11537	    1561	    1344	   99.11	  100.00	   99.11	  100.00	    8.96	 7596.65	1.0e-26
VFDB|VFG048661 type VI secretion system protein, DotU/TssL family [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    6824	     802	     690	   99.28	  100.00	   99.28	  100.00	   10.24	 4754.37	1.0e-26
VFDB|VFG048683 type VI secretion system protein, Hcp family [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    3621	     572	     492	   98.78	  100.00	   98.78	  100.00	    7.99	 2216.03	1.0e-26
VFDB|VFG048693 type VI secretion system ATPase TssH [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   24693	    3077	    2655	   99.02	  100.00	   99.02	  100.00	    9.82	16824.99	1.0e-26
VFDB|VFG048704 type VI secretion system tip protein VgrG [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   22152	    2748	    2370	   71.98	   75.91	   94.83	  131.74	   12.41	15120.38	1.0e-26
VFDB|VFG048751 type VI secretion protein TssM [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   20850	    3975	    3426	   88.03	   90.13	   97.67	  110.95	    6.50	11470.80	1.0e-26
VFDB|VFG048758 type VI secretion system protein TssA [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    3122	     474	     408	   84.80	   86.03	   98.58	  116.24	    7.95	 1948.23	1.0e-26
VFDB|VFG048767 type VI secretion system baseplate subunit TssF [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   14382	    2038	    1755	   99.32	  100.00	   99.32	  100.00	    8.57	 9279.28	1.0e-26
VFDB|VFG048776 type VI secretion system baseplate subunit TssG [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    5917	    1263	    1086	   99.54	  100.00	   99.54	  100.00	    5.53	 3016.05	1.0e-26
VFDB|VFG048784 type VI secretion system lipoprotein TssJ [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    3652	     631	     543	   99.63	  100.00	   99.63	  100.00	    6.82	 2129.13	1.0e-26
VFDB|VFG048797 UDP-glucose 6-dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   15614	    1354	    1167	   93.06	  100.00	   93.06	  100.00	   17.93	11982.29	1.0e-26
VFDB|VFG048808 phosphomannomutase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   53257	    1578	    1371	   92.71	  100.00	   92.71	  100.00	   52.67	48702.43	1.0e-26
VFDB|VFG048819 mannose-1-phosphate guanylyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   27929	    1639	    1416	   93.22	  100.00	   93.22	  100.00	   26.36	23373.86	1.0e-26
VFDB|VFG048830 6-phosphogluconate dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   33786	    1627	    1407	   91.68	  100.00	   91.68	  100.00	   33.77	29203.69	1.0e-26
VFDB|VFG048980 surface assembly of capsule [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6406	    1762	    1515	   78.48	   88.78	   88.40	  112.64	    6.02	 2639.76	1.0e-26
VFDB|VFG048985 phosphatase PAP2 family protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    4831	     732	     630	   94.29	  100.00	   94.29	  100.00	    9.09	 3018.30	1.0e-26
VFDB|VFG048990 UTP-glucose-1-phosphate uridylyltransferase subunit GalF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    7672	    1043	     897	   99.00	  100.00	   99.00	  100.00	    9.32	 5042.18	1.0e-26
VFDB|VFG049007 transcriptional activator for ctr capsule biosynthesis [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5216	     725	     624	   99.84	  100.00	   99.84	  100.00	    8.92	 3392.94	1.0e-26
VFDB|VFG049018 transcriptional regulator RcsB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   21634	     754	     651	   90.17	  100.00	   90.17	  100.00	   45.90	19471.71	1.0e-26
VFDB|VFG049029 glycosyltransferase family 2 protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   13588	    1404	    1209	   99.17	  100.00	   99.17	  100.00	   11.60	 9901.53	1.0e-26
VFDB|VFG049040 glycosyltransferase family 1 protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   12160	    1313	    1131	   99.20	  100.00	   99.20	  100.00	   11.04	 8730.65	1.0e-26
VFDB|VFG049051 glycosyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    8663	    1039	     894	   98.21	  100.00	   98.21	  100.00	   10.25	 5990.32	1.0e-26
VFDB|VFG049062 UDP-galactopyranose mutase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    9745	    1342	    1155	   98.44	  100.00	   98.44	  100.00	    8.90	 6367.60	1.0e-26
VFDB|VFG049073 glycosyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   18500	    2200	    1896	   98.00	  100.00	   98.00	  100.00	   10.42	12834.97	1.0e-26
VFDB|VFG049084 lipopolysaccharide O-antigen ABC transport system ATP-binding component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6530	     861	     741	   97.17	  100.00	   97.17	  100.00	    9.56	 4346.44	1.0e-26
VFDB|VFG049095 lipopolysaccharide O-antigen ABC transport system transmembrane component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6154	     907	     780	   99.23	  100.00	   99.23	  100.00	    8.17	 3898.46	1.0e-26
VFDB|VFG049114 DNA-binding transcriptional activator AllS [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   10786	    1073	     924	   84.09	   96.97	   86.72	  103.12	   18.19	 7953.63	1.0e-26
VFDB|VFG049116 ureidoglycolate hydrolase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6409	     561	     483	   86.54	   98.76	   87.63	  101.26	   18.89	 4904.85	1.0e-26
