#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG048776 type VI secretion system baseplate subunit TssG [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    3228	    4049	    1086	   94.01	   94.84	   99.13	  105.44	    3.09	   92.67	1.0e-21
VFDB|VFG048784 type VI secretion system lipoprotein TssJ [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    2004	    2024	     543	   95.40	   98.16	   97.19	  101.88	    3.94	    0.10	7.5e-01
VFDB|VFG048797 UDP-glucose 6-dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    4629	    4350	    1167	   88.95	   95.12	   93.51	  105.14	    5.17	    8.61	3.3e-03
VFDB|VFG048808 phosphomannomutase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   20800	    5106	    1371	   92.92	  100.15	   92.79	   99.85	   20.01	 9507.25	1.0e-26
VFDB|VFG048819 mannose-1-phosphate guanylyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   11554	    5277	    1416	   93.93	  100.00	   93.93	  100.00	   10.37	 2340.87	1.0e-26
VFDB|VFG048830 6-phosphogluconate dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   10198	    5244	    1407	   90.19	  100.07	   90.13	   99.93	   10.34	 1589.29	1.0e-26
VFDB|VFG048985 phosphatase PAP2 family protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	     853	    2349	     630	   79.37	   84.92	   93.46	  117.76	    1.73	  699.01	1.0e-26
VFDB|VFG048990 UTP-glucose-1-phosphate uridylyltransferase subunit GalF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2848	    3344	     897	   94.76	   99.00	   95.72	  101.01	    3.79	   39.80	7.9e-10
VFDB|VFG049007 transcriptional activator for ctr capsule biosynthesis [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	     698	    2326	     624	   70.51	   78.85	   89.43	  126.83	    1.66	  877.03	1.0e-26
VFDB|VFG049018 transcriptional regulator RcsB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    9368	    2426	     651	   88.63	  100.00	   88.63	  100.00	   20.00	 4086.07	1.0e-26
VFDB|VFG049114 DNA-binding transcriptional activator AllS [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2119	    3445	     924	   74.78	   85.61	   87.36	  116.81	    3.47	  316.13	1.0e-26
VFDB|VFG049116 ureidoglycolate hydrolase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    1930	    1800	     483	   79.50	   89.86	   88.48	  111.29	    5.33	    4.48	3.4e-02
VFDB|VFG049118 DNA-binding transcriptional repressor AllR [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6451	    3052	     819	   91.09	  100.00	   91.09	  100.00	   11.02	 1215.06	1.0e-26
VFDB|VFG049120 allantoinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6354	    5077	    1362	   88.55	   98.68	   89.73	  101.34	    6.60	  142.53	1.0e-26
VFDB|VFG049122 allantoate amidohydrolase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    6766	    4607	    1236	   89.81	  100.08	   89.73	   99.92	    7.44	  409.62	1.0e-26
VFDB|VFG049124 ureidoglycolate dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2528	    3915	    1050	   74.57	   83.90	   88.88	  119.18	    3.44	  298.63	1.0e-26
VFDB|VFG049133 acriflavine resistance protein A [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    8708	    4450	    1194	   84.25	   91.37	   92.21	  109.44	    9.55	 1377.64	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   31563	   11717	    3147	   90.82	  100.16	   90.67	   99.84	   14.84	 9099.85	1.0e-26
VFDB|VFG001359 manganese ABC transporter, manganese-binding adhesion liprotein [Streptococcus pneumoniae TIGR4]	   43165	    3458	     930	   90.75	  100.11	   90.66	   99.89	   66.30	33816.62	1.0e-26
VFDB|VFG005197 Fibronectin-binding protein-like protein A [Streptococcus pneumoniae R6]	   71209	    6247	    1683	   90.26	  100.00	   90.26	  100.00	   60.09	54482.25	1.0e-26
VFDB|VFG042972 signal peptidase I [Streptococcus pneumoniae Taiwan19F-14]	   24368	    2054	     552	   93.12	  100.00	   93.12	  100.00	   54.46	18842.39	1.0e-26
VFDB|VFG000358 pesticin/yersiniabactin receptor protein [Yersinia pestis CO92]	    8467	    7538	    2022	   87.93	   98.62	   89.17	  101.40	    6.00	   53.90	1.0e-12
VFDB|VFG000359 yersiniabactin siderophore biosynthetic protein [Yersinia pestis CO92]	    4844	    5883	    1578	   70.41	   81.56	   86.32	  122.61	    4.94	  100.77	1.0e-22
VFDB|VFG000360 type II thioesterase YbtT [Yersinia pestis CO92]	    2413	    2997	     804	   73.63	   85.45	   86.17	  117.03	    4.85	   63.18	1.0e-14
VFDB|VFG000361 yersiniabactin biosynthetic protein YbtU [Yersinia pestis CO92]	    3108	    4105	    1101	   73.21	   83.38	   87.80	  119.93	    4.15	  137.85	1.0e-26
VFDB|VFG000362 yersiniabactin biosynthetic protein Irp1 [Yersinia pestis CO92]	   26305	   35410	    9492	   73.11	   83.61	   87.45	  119.61	    4.17	 1343.55	1.0e-26
VFDB|VFG000364 transcriptional regulator YbtA [Yersinia pestis CO92]	    3544	    3579	     960	   85.00	   95.31	   89.18	  104.92	    5.33	    0.17	6.8e-01
VFDB|VFG000366 yersiniabactin ABC transporter ATP-binding/permease protein YbtQ [Yersinia pestis CO92]	    4023	    6723	    1803	   72.21	   80.98	   89.18	  123.49	    3.12	  678.57	1.0e-26
