#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|CAJ67339.1 tetM [Clostridium difficile 630]	  917672	   14080	    1920	   91.67	   99.48	   92.15	  100.52	  587.01	876282.94	1.0e-26
CARD|AAV37205.1 CfxA4 [Bacteroides fragilis]	   25520	    7413	     966	   99.79	  100.00	   99.79	  100.00	   26.68	 9955.44	1.0e-26
CARD|YP_006374661.1 Enterococcus faecium EF-Tu mutants conferring resistance to GE2270A [Enterococcus faecium DO]	  265843	    9644	    1272	   99.37	  100.00	   99.37	  100.00	  248.79	238259.35	1.0e-26
CARD|ABF66027.1 lmrD [Lactococcus lactis subsp. lactis]	  182060	   15126	    1986	  100.00	  100.00	  100.00	  100.00	   92.01	141321.40	1.0e-26
CARD|AAA22851.1 tet(L) [Geobacillus stearothermophilus]	  173810	   10490	    1377	   98.98	  100.29	   98.70	   99.71	  127.76	144728.02	1.0e-26
CARD|CAI30651.2 SHV-62 [Klebsiella pneumoniae]	    1163	    6615	     861	   79.56	   80.60	   98.70	  124.06	    1.41	 3821.64	1.0e-26
CARD|AAK01167.1 msrC [Enterococcus faecium]	  147655	   11282	    1479	   94.46	  100.00	   94.46	  100.00	  119.19	117011.20	1.0e-26
CARD|NP_863643.1 AAC(6')-Ie-APH(2'')-Ia [Staphylococcus aureus]	  279272	   10911	    1440	  100.00	  100.00	  100.00	  100.00	  196.05	248177.69	1.0e-26
CARD|AAD01868.1 dfrF [Enterococcus faecalis]	  106738	    3782	     495	  100.00	  100.00	  100.00	  100.00	  216.46	95908.47	1.0e-26
CARD|AAA50993.1 Escherichia coli EF-Tu mutants conferring resistance to kirromycin [Escherichia coli]	   12106	    9100	    1185	   81.18	   88.52	   91.71	  112.96	   17.14	  425.96	1.0e-26
CARD|ABF66011.1 lmrC [Lactococcus lactis subsp. lactis]	  159877	   13083	    1716	  100.00	  100.00	  100.00	  100.00	   93.53	124585.18	1.0e-26
CARD|AAF86642.1 vanSC [Enterococcus gallinarum]	   20625	    8336	    1086	   99.91	  100.00	   99.91	  100.00	   19.32	 5214.25	1.0e-26
CARD|AAA25293.1 tetS [Listeria monocytogenes]	   62977	   14757	    1926	   98.13	  100.00	   98.13	  100.00	   40.96	29910.73	1.0e-26
CARD|AAF86219.1 ErmB [Enterococcus faecium]	  409859	    5621	     747	   99.20	   99.87	   99.33	  100.13	  562.54	393298.77	1.0e-26
CARD|AAD22403.1 vanTC [Enterococcus gallinarum]	   49321	   16080	    2097	   99.95	  100.00	   99.95	  100.00	   23.61	16895.17	1.0e-26
CARD|AAB53445.1 SAT-4 [Campylobacter coli]	  345940	    4099	     543	   99.82	  100.00	   99.82	  100.00	  640.30	333834.02	1.0e-26
CARD|ACA23185.1 tetW [Bifidobacterium longum]	    6645	   14753	    1920	   92.40	   94.17	   98.12	  106.19	    3.76	 3072.43	1.0e-26
CARD|AGQ48857.1 eatAv [Enterococcus faecium]	  176490	   11448	    1503	   99.93	  100.00	   99.93	  100.00	  117.88	144932.87	1.0e-26
CARD|AAA65957.1 vanXA [Enterococcus faecium]	  197335	    4632	     609	   99.84	  100.00	   99.84	  100.00	  326.17	183862.43	1.0e-26
CARD|AFK58561.1 Enterococcus faecium liaS mutant conferring daptomycin resistance [Enterococcus faecium DO]	  132236	    8152	    1068	  100.00	  100.00	  100.00	  100.00	  124.05	109672.88	1.0e-26
