#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG049122 allantoate amidohydrolase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   37804	   20146	    1236	   90.29	   99.68	   90.58	  100.32	   41.70	 5380.33	1.0e-26
VFDB|VFG049124 ureidoglycolate dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   26373	   17116	    1050	   86.67	   98.48	   88.01	  101.55	   36.40	 1970.04	1.0e-26
VFDB|VFG049133 acriflavine resistance protein A [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   22609	   19466	    1194	   79.98	   92.04	   86.90	  108.64	   27.31	  234.76	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   79314	   51286	    3147	   87.99	  100.00	   87.99	  100.00	   38.04	 6014.67	1.0e-26
VFDB|VFG001354 choline binding protein E [Streptococcus pneumoniae TIGR4]	   12610	   30725	    1884	   89.23	   96.76	   92.21	  103.35	    8.43	 7572.73	1.0e-26
VFDB|VFG001356 endo-beta-N-acetylglucosaminidase [Streptococcus pneumoniae TIGR4]	   14789	   32241	    1977	   85.84	   91.70	   93.60	  109.05	    9.14	 6476.59	1.0e-26
VFDB|VFG001359 manganese ABC transporter, manganese-binding adhesion liprotein [Streptococcus pneumoniae TIGR4]	   15017	   15162	     930	   93.76	  100.00	   93.76	  100.00	   21.09	    0.70	4.0e-01
VFDB|VFG001360 neuraminidase B [Streptococcus pneumoniae TIGR4]	    8999	   34153	    2094	   94.99	   98.19	   96.74	  101.85	    4.82	14663.40	1.0e-26
VFDB|VFG001368 capsular polysaccharide biosynthesis protein Cps4D [Streptococcus pneumoniae TIGR4]	    6333	   11152	     684	   86.70	   91.23	   95.03	  109.62	   10.36	 1328.54	1.0e-26
VFDB|VFG005197 Fibronectin-binding protein-like protein A [Streptococcus pneumoniae R6]	   38521	   27435	    1683	   92.57	  100.00	   92.57	  100.00	   30.55	 1863.33	1.0e-26
VFDB|VFG042972 signal peptidase I [Streptococcus pneumoniae Taiwan19F-14]	    2230	    9000	     552	   92.93	  100.00	   92.93	  100.00	    4.97	 4081.95	1.0e-26
VFDB|VFG042975 surface protein cell wall anchor, sortase_B family [Streptococcus pneumoniae Taiwan19F-14]	    1570	   10370	     636	   72.33	   82.55	   87.62	  121.14	    3.60	 6486.49	1.0e-26
