#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|AAA65954.1 vanSA [Enterococcus faecium]	 2599978	   15480	    1155	  100.00	  100.00	  100.00	  100.00	 2261.11	2553903.45	1.0e-26
CARD|AAA65953.1 vanRA [Enterococcus faecium]	 1506824	    9619	     696	  100.00	  100.00	  100.00	  100.00	 2175.11	1478209.62	1.0e-26
CARD|AAA65955.1 vanHA [Enterococcus faecium]	 2191960	   13138	     969	  100.00	  100.00	  100.00	  100.00	 2272.26	2152857.31	1.0e-26
CARD|AAK74984.1 Streptococcus pneumoniae parC conferring resistance to fluoroquinolone [Streptococcus pneumoniae TIGR4]	    4685	   35618	    2472	   72.49	   79.37	   91.34	  125.99	    2.83	23742.09	1.0e-26
CARD|CAJ67339.1 tetM [Clostridium difficile 630]	  872155	   27018	    1920	   93.59	  100.00	   93.59	  100.00	  533.10	794348.16	1.0e-26
CARD|NP_358969.1 patB [Streptococcus pneumoniae R6]	    1890	   16807	    1167	   86.55	   92.54	   93.52	  108.06	    2.16	11902.12	1.0e-26
CARD|WP_000420313.1 mel [Bacteria]	   40069	   21066	    1464	  100.00	  100.00	  100.00	  100.00	   27.56	 5906.50	1.0e-26
CARD|YP_008997285.1 mefA [Exiguobacterium sp. S3-2]	   30515	   17529	    1218	   96.96	  100.00	   96.96	  100.00	   27.65	 3509.78	1.0e-26
CARD|YP_006374661.1 Enterococcus faecium EF-Tu mutants conferring resistance to GE2270A [Enterococcus faecium DO]	 1009247	   17827	    1272	  100.00	  100.00	  100.00	  100.00	  817.66	957001.14	1.0e-26
CARD|AAA22851.1 tet(L) [Geobacillus stearothermophilus]	  837433	   19391	    1377	   98.55	   99.42	   99.12	  100.58	  620.86	781014.35	1.0e-26
CARD|AAK01167.1 msrC [Enterococcus faecium]	  724341	   20892	    1479	   94.46	  100.00	   94.46	  100.00	  586.56	664005.13	1.0e-26
CARD|NP_863643.1 AAC(6')-Ie-APH(2'')-Ia [Staphylococcus aureus]	 1148354	   20106	    1440	   99.93	  100.00	   99.93	  100.00	  819.37	1089417.77	1.0e-26
CARD|AAA23033.2 tetO [Campylobacter jejuni]	    9930	   27655	    1920	   98.91	   99.38	   99.53	  100.63	    5.34	 8359.26	1.0e-26
CARD|WP_125169584.1 patA [Streptococcus pneumoniae]	    2876	   24416	    1695	   82.95	   87.43	   94.87	  114.37	    2.07	17001.14	1.0e-26
CARD|AAF86219.1 ErmB [Enterococcus faecium]	 1831548	   10231	     747	   99.20	   99.87	   99.33	  100.13	 2522.77	1801081.62	1.0e-26
CARD|AAB53445.1 SAT-4 [Campylobacter coli]	 1212156	    7565	     543	   99.82	  100.00	   99.82	  100.00	 2249.01	1189645.82	1.0e-26
CARD|AGQ48857.1 eatAv [Enterococcus faecium]	  895970	   21132	    1503	   99.93	  100.00	   99.93	  100.00	  600.08	834519.17	1.0e-26
CARD|AAA65957.1 vanXA [Enterococcus faecium]	 1379279	    8446	     609	   99.84	  100.00	   99.84	  100.00	 2286.38	1354144.69	1.0e-26
CARD|AFK58561.1 Enterococcus faecium liaS mutant conferring daptomycin resistance [Enterococcus faecium DO]	  405597	   15215	    1068	   92.70	  100.00	   92.70	  100.00	  481.43	362150.85	1.0e-26
