#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG048459 enterobactin exporter EntS [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   99192	    3488	    1242	   80.27	   93.08	   86.25	  107.44	  122.26	89199.67	1.0e-26
VFDB|VFG048488 iron-enterobactin transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   90349	    2234	     795	   87.80	  100.00	   87.80	  100.00	  176.17	83860.66	1.0e-26
VFDB|VFG048498 enterobactin synthase subunit F [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  425132	   10595	    3882	   77.20	   88.51	   87.22	  112.98	  169.52	394376.64	1.0e-26
VFDB|VFG048518 outer membrane receptor FepA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  167993	    6224	    2229	   82.19	   95.24	   86.29	  104.99	  119.62	150208.94	1.0e-26
VFDB|VFG048639 type VI secretion system contractile sheath large subunit VipB [Klebsiella pneumoniae subsp. pneumoniae HS11286]	  148151	    4321	    1545	   75.15	   86.54	   86.84	  115.56	  148.22	135676.75	1.0e-26
VFDB|VFG048830 6-phosphogluconate dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   51390	    3969	    1407	   70.15	   81.31	   86.28	  122.99	   50.11	40620.49	1.0e-26
VFDB|VFG049018 transcriptional regulator RcsB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   68507	    1833	     651	   89.71	  100.00	   89.71	  100.00	  140.88	63197.92	1.0e-26
VFDB|VFG049114 DNA-binding transcriptional activator AllS [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   90526	    2597	     924	   87.23	  100.00	   87.23	  100.00	  155.27	83023.72	1.0e-26
VFDB|VFG049116 ureidoglycolate hydrolase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   79068	    1358	     483	   88.61	  100.00	   88.61	  100.00	  231.77	75083.02	1.0e-26
VFDB|VFG049118 DNA-binding transcriptional repressor AllR [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  192094	    2281	     819	   92.31	  100.00	   92.31	  100.00	  301.85	185357.08	1.0e-26
VFDB|VFG049120 allantoinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  225910	    3782	    1362	   88.91	  100.00	   88.91	  100.00	  237.47	214810.58	1.0e-26
VFDB|VFG049122 allantoate amidohydrolase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  238957	    3428	    1236	   90.53	  100.00	   90.53	  100.00	  266.71	228864.69	1.0e-26
VFDB|VFG049124 ureidoglycolate dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  156691	    2934	    1050	   87.62	   99.52	   88.04	  100.48	  217.73	148103.98	1.0e-26
VFDB|VFG049133 acriflavine resistance protein A [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  129902	    3344	    1194	   81.49	   93.89	   86.80	  106.51	  159.74	120203.48	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  503989	    8525	    3147	   87.96	  100.00	   87.96	  100.00	  240.17	478979.56	1.0e-26
VFDB|VFG001359 manganese ABC transporter, manganese-binding adhesion liprotein [Streptococcus pneumoniae TIGR4]	    1118	    2635	     930	   73.33	   79.89	   91.79	  125.17	    1.63	  613.19	1.0e-26
