#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG048468 iron-enterobactin transporter membrane protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5623	     929	    1008	   98.61	  100.00	   98.61	  100.00	    6.17	 3361.78	1.0e-26
VFDB|VFG048478 iron-enterobactin transporter permease [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    3088	     916	     993	   94.26	   94.76	   99.47	  105.53	    3.32	 1177.72	1.0e-26
VFDB|VFG048488 iron-enterobactin transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    4074	     733	     795	   98.74	  100.00	   98.74	  100.00	    5.61	 2321.32	1.0e-26
VFDB|VFG048498 enterobactin synthase subunit F [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   16619	    3571	    3882	   95.52	   96.88	   98.59	  103.22	    4.84	 8430.96	1.0e-26
VFDB|VFG048508 enterobactin/ferric enterobactin esterase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    4224	    1115	    1209	   89.41	   90.98	   98.27	  109.91	    3.78	 1809.81	1.0e-26
VFDB|VFG048518 outer membrane receptor FepA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    9334	    2054	    2229	   94.35	   98.25	   96.03	  101.78	    5.16	 4653.67	1.0e-26
VFDB|VFG048528 enterochelin synthetase component D [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    1764	     581	     630	   71.43	   72.06	   99.12	  138.77	    2.86	  596.12	1.0e-26
VFDB|VFG048603 N-acetyltransferase IucB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5874	     874	     948	   71.62	   77.11	   92.89	  129.69	    8.05	 3704.46	1.0e-26
VFDB|VFG048621 ferric aerobactin receptor IutA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  153384	    1949	    2202	   99.50	  100.00	   99.50	  100.00	   70.92	147632.22	1.0e-26
VFDB|VFG048628 type VI secretion system contractile sheath small subunit VipA [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    1121	     454	     492	   87.80	   88.21	   99.54	  113.36	    2.33	  282.25	1.0e-26
VFDB|VFG048639 type VI secretion system contractile sheath large subunit VipB [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    7923	    1424	    1545	   94.37	   96.89	   97.39	  103.21	    6.23	 4518.61	1.0e-26
VFDB|VFG048650 type VI secretion system baseplate subunit TssK [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    3802	    1240	    1344	   82.51	   82.74	   99.73	  120.86	    2.88	 1301.65	1.0e-26
VFDB|VFG048661 type VI secretion system protein, DotU/TssL family [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    1189	     637	     690	   85.22	   85.22	  100.00	  117.35	    1.74	  166.85	1.0e-26
VFDB|VFG048683 type VI secretion system protein, Hcp family [Klebsiella pneumoniae subsp. pneumoniae HS11286]	     830	     454	     492	   80.28	   81.91	   98.01	  122.08	    1.78	  109.94	1.0e-24
VFDB|VFG048693 type VI secretion system ATPase TssH [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    9716	    2446	    2655	   91.30	   93.15	   98.02	  107.36	    4.21	 4344.64	1.0e-26
VFDB|VFG048704 type VI secretion system tip protein VgrG [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    8637	    2184	    2370	   91.05	   93.54	   97.34	  106.90	    4.67	 3847.33	1.0e-26
VFDB|VFG048723 type VI secretion system immunity protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    2742	     490	     531	   97.55	   99.62	   97.92	  100.38	    5.73	 1569.14	1.0e-26
VFDB|VFG048728 type VI secretion system immunity protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]	     923	     490	     531	   87.76	   91.15	   96.28	  109.71	    2.05	  132.51	1.0e-26
VFDB|VFG048732 type VI secretion system immunity protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]	     808	     490	     531	   81.17	   84.75	   95.78	  118.00	    1.73	   77.76	1.0e-17
VFDB|VFG048740 PaaR repeat-containing protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]	     951	     238	     258	  100.00	  100.00	  100.00	  100.00	    3.80	  427.28	1.0e-26
VFDB|VFG048751 type VI secretion protein TssM [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    7485	    3159	    3426	   82.46	   83.13	   99.19	  120.29	    2.26	 1757.47	1.0e-26
VFDB|VFG048767 type VI secretion system baseplate subunit TssF [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    4569	    1619	    1755	   89.69	   89.74	   99.94	  111.43	    2.67	 1406.10	1.0e-26
VFDB|VFG048776 type VI secretion system baseplate subunit TssG [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    3023	    1002	    1086	   94.94	   95.30	   99.61	  104.93	    2.84	 1014.48	1.0e-26
VFDB|VFG048784 type VI secretion system lipoprotein TssJ [Klebsiella pneumoniae subsp. pneumoniae HS11286]	    1335	     501	     543	   80.48	   80.66	   99.77	  123.97	    2.47	  378.54	1.0e-26
VFDB|VFG048808 phosphomannomutase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    3335	    1265	    1371	   72.43	   80.45	   90.03	  124.30	    3.58	  931.25	1.0e-26
VFDB|VFG048830 6-phosphogluconate dehydrogenase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5479	    1297	    1407	   78.89	   88.91	   88.73	  112.47	    5.87	 2579.90	1.0e-26
VFDB|VFG048985 phosphatase PAP2 family protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2084	     581	     630	   89.21	   94.60	   94.30	  105.70	    3.86	  846.96	1.0e-26
VFDB|VFG048990 UTP-glucose-1-phosphate uridylyltransferase subunit GalF [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2682	     827	     897	   85.17	   87.96	   96.83	  113.69	    3.58	  979.50	1.0e-26
VFDB|VFG049007 transcriptional activator for ctr capsule biosynthesis [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    1236	     576	     624	   94.71	   94.71	  100.00	  105.58	    1.99	  240.33	1.0e-26
VFDB|VFG049018 transcriptional regulator RcsB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    8173	     599	     651	   94.62	  100.00	   94.62	  100.00	   16.06	 6537.44	1.0e-26
VFDB|VFG049029 glycosyltransferase family 2 protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2161	    1116	    1209	   83.87	   84.86	   98.83	  117.84	    1.86	  333.21	1.0e-26
VFDB|VFG049040 glycosyltransferase family 1 protein [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    4290	    1043	    1131	   90.80	   91.42	   99.32	  109.38	    3.92	 1976.29	1.0e-26
VFDB|VFG049051 glycosyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2504	     825	     894	   84.34	   85.91	   98.18	  116.41	    2.96	  846.67	1.0e-26
VFDB|VFG049073 glycosyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5578	    1748	    1896	   93.51	   95.36	   98.06	  104.87	    3.10	 2001.14	1.0e-26
VFDB|VFG049084 lipopolysaccharide O-antigen ABC transport system ATP-binding component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    1723	     684	     741	   87.45	   89.88	   97.30	  111.26	    2.58	  448.47	1.0e-26
VFDB|VFG049095 lipopolysaccharide O-antigen ABC transport system transmembrane component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2322	     719	     780	   89.23	   90.00	   99.15	  111.11	    3.04	  843.77	1.0e-26
VFDB|VFG049118 DNA-binding transcriptional repressor AllR [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2203	     755	     819	   85.71	   94.14	   91.05	  106.23	    3.59	  707.68	1.0e-26
VFDB|VFG049120 allantoinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5907	    1256	    1362	   83.04	   94.64	   87.74	  105.66	    6.71	 3019.87	1.0e-26
VFDB|VFG049122 allantoate amidohydrolase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    2348	    1140	    1236	   83.41	   92.48	   90.20	  108.14	    2.63	  417.63	1.0e-26
VFDB|VFG049133 acriflavine resistance protein A [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    8509	    1100	    1194	   97.65	   99.75	   97.90	  100.25	    8.33	 5712.08	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   33629	    2881	    3147	   92.91	  100.06	   92.85	   99.94	   14.46	25893.82	1.0e-26
VFDB|VFG000457 minor curlin subunit precursor, curli nucleator protein CsgB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	    2059	     420	     456	   74.34	   85.96	   86.48	  116.33	    6.92	 1082.10	1.0e-26
VFDB|VFG000615 aerobactin synthesis protein IucA [Shigella flexneri 2a str. 301]	   74953	    1612	    1782	   97.59	   99.94	   97.64	  100.06	   46.03	70250.58	1.0e-26
VFDB|VFG000616 aerobactin synthesis protein IucB [Shigella flexneri 2a str. 301]	   47196	     864	     948	   99.37	  100.00	   99.37	  100.00	   51.92	44665.07	1.0e-26
VFDB|VFG000618 aerobactin synthesis protein IucC, lysine 6-monooxygenase [Shigella flexneri 2a str. 301]	   48076	    1219	    1338	   83.33	   85.80	   97.13	  116.55	   38.74	44537.36	1.0e-26
VFDB|VFG002046 general secretion pathway protein C [Shigella dysenteriae Sd197]	   14980	     764	     831	   93.86	  100.00	   93.86	  100.00	   21.29	12835.34	1.0e-26
VFDB|VFG002047 general secretion pathway protein D [Shigella dysenteriae Sd197]	   42964	    1676	    1836	   96.84	  100.00	   96.84	  100.00	   26.00	38186.75	1.0e-26
VFDB|VFG002048 general secretion pathway protein E [Shigella dysenteriae Sd197]	   33628	    1367	    1494	   94.98	  100.00	   94.98	  100.00	   26.52	29739.35	1.0e-26
VFDB|VFG002049 general secretion pathway protein F [Shigella dysenteriae Sd197]	   21679	    1101	    1200	   94.25	  100.00	   94.25	  100.00	   21.39	18586.58	1.0e-26
VFDB|VFG002050 general secretion pathway protein G [Shigella dysenteriae Sd197]	   11103	     419	     456	   96.05	  100.00	   96.05	  100.00	   27.77	 9904.68	1.0e-26
VFDB|VFG002051 general secretion pathway protein H [Shigella dysenteriae Sd197]	   10650	     488	     531	   91.15	   96.23	   94.72	  103.91	   23.46	 9268.98	1.0e-26
VFDB|VFG002052 general secretion pathway protein I [Shigella dysenteriae Sd197]	    4598	     343	     372	   92.20	  100.00	   92.20	  100.00	   15.42	 3664.01	1.0e-26
