#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG049152 colibactin biosynthesis dehydrogenase ClbF [Klebsiella pneumoniae subsp. pneumoniae 1084]	    1190	      55	    1029	   76.19	   76.19	  100.00	  131.25	    1.16	 1033.01	1.0e-26
VFDB|VFG049153 colibactin biosynthesis acyltransferase ClbG [Klebsiella pneumoniae subsp. pneumoniae 1084]	    2367	      67	    1248	   83.41	   83.57	   99.81	  119.65	    1.90	 2173.03	1.0e-26
VFDB|VFG049154 colibactin non-ribosomal peptide synthetase ClbH [Klebsiella pneumoniae subsp. pneumoniae 1084]	    6381	     253	    4797	   76.42	   76.51	   99.89	  130.71	    1.34	 5659.47	1.0e-26
VFDB|VFG049155 colibactin polyketide synthase ClbI [Klebsiella pneumoniae subsp. pneumoniae 1084]	    3403	     162	    3033	   74.88	   75.24	   99.52	  132.91	    1.15	 2945.35	1.0e-26
VFDB|VFG049157 colibactin hybrid non-ribosomal peptide synthetase/type I polyketide synthase ClbK  [Klebsiella pneumoniae subsp. pneumoniae 1084]	   10248	     335	    6465	   77.57	   77.68	   99.86	  128.73	    1.60	 9284.27	1.0e-26
VFDB|VFG049158 colibactin biosynthesis amidase ClbL [Klebsiella pneumoniae subsp. pneumoniae 1084]	    2719	      78	    1464	   75.07	   75.68	   99.19	  132.13	    1.88	 2491.99	1.0e-26
VFDB|VFG049160 colibactin non-ribosomal peptide synthetase ClbN [Klebsiella pneumoniae subsp. pneumoniae 1084]	    8054	     228	    4368	   83.95	   83.97	   99.97	  119.08	    1.85	 7392.61	1.0e-26
VFDB|VFG049161 colibactin polyketide synthase ClbO [Klebsiella pneumoniae subsp. pneumoniae 1084]	    5134	     130	    2460	   86.83	   86.91	   99.91	  115.06	    2.11	 4755.02	1.0e-26
VFDB|VFG049162 precolibactin peptidase ClbP [Klebsiella pneumoniae subsp. pneumoniae 1084]	    2400	      80	    1506	   90.97	   91.17	   99.78	  109.69	    1.61	 2167.60	1.0e-26
VFDB|VFG049163 colibactin biosynthesis thioesterase ClbQ  [Klebsiella pneumoniae subsp. pneumoniae 1084]	    1610	      30	     570	   89.30	   89.47	   99.80	  111.76	    2.89	 1520.03	1.0e-26
VFDB|VFG049164 colibactin self-protection protein ClbS [Klebsiella pneumoniae subsp. pneumoniae 1084]	     503	      17	     327	   87.46	   88.07	   99.31	  113.54	    1.56	  452.21	1.0e-26
VFDB|VFG001827 enterotoxin [Shigella flexneri 2a str. 301]	    1879	      61	    1140	   91.58	   91.84	   99.71	  108.88	    1.66	 1702.43	1.0e-26
VFDB|VFG002046 general secretion pathway protein C [Shigella dysenteriae Sd197]	    1183	      44	     831	   75.57	   80.39	   94.01	  124.40	    1.65	 1054.77	1.0e-26
VFDB|VFG002047 general secretion pathway protein D [Shigella dysenteriae Sd197]	    3188	      98	    1836	   80.77	   84.26	   95.86	  118.68	    2.02	 2904.62	1.0e-26
VFDB|VFG002048 general secretion pathway protein E [Shigella dysenteriae Sd197]	    2276	      80	    1494	   73.69	   79.25	   92.99	  126.18	    1.84	 2045.79	1.0e-26
VFDB|VFG002049 general secretion pathway protein F [Shigella dysenteriae Sd197]	    1902	      64	    1200	   75.58	   79.83	   94.68	  125.26	    1.92	 1716.47	1.0e-26
VFDB|VFG002052 general secretion pathway protein I [Shigella dysenteriae Sd197]	     518	      20	     372	   87.37	   94.35	   92.59	  105.98	    1.79	  460.50	1.0e-26
VFDB|VFG002053 general secretion pathway protein J [Shigella dysenteriae Sd197]	     721	      30	     570	   80.00	   83.33	   96.00	  120.00	    1.44	  633.42	1.0e-26
VFDB|VFG002054 general secretion pathway protein K [Shigella dysenteriae Sd197]	    2259	      52	     978	   93.97	   96.93	   96.94	  103.16	    2.59	 2105.92	1.0e-26
VFDB|VFG002056 general secretion pathway protein M [Shigella dysenteriae Sd197]	    1059	      22	     423	   90.31	   92.67	   97.45	  107.91	    2.70	  992.28	1.0e-26
VFDB|VFG000358 pesticin/yersiniabactin receptor protein [Yersinia pestis CO92]	    3105	     108	    2022	   72.01	   72.16	   99.79	  138.59	    1.55	 2794.43	1.0e-26
VFDB|VFG000364 transcriptional regulator YbtA [Yersinia pestis CO92]	    1590	      51	     960	   88.54	   88.96	   99.53	  112.41	    1.68	 1441.09	1.0e-26
VFDB|VFG000368 salicylate synthase Irp9 [Yersinia pestis CO92]	    1842	      70	    1305	   79.77	   80.08	   99.62	  124.88	    1.44	 1641.27	1.0e-26
